Unnamed: 0,simulation_id,run_date,initial_portfolio_value,num_simulations,returns,volatility,sharpe_ratio,prob_loss,VaR_95,weights
99,sim_a955e218-2a2f-4c4d-b690-da25a536ed49,2025-06-01,100000,1000,0.656505054684182,0.7665885538685855,0.8433533887528026,0.118,-0.1330464956439031,"{'GAP': 0.11265893622701952, 'GLD': 0.08562999467706742, 'GM': 0.07050616399310257, 'JPM': 0.17699577038221784, 'META': 0.08224879756144486, 'NVDA': 0.11298229377896243, 'PLTR': 0.29807212692215307, 'SPY': 0.0609059164580322}"
0,sim_be07ae67-8a97-4cdb-8465-e68b28ddc1f2,2025-06-01,100000,1000,0.7396105962249715,0.9209671729448508,0.7922221526007225,0.168,-0.2286201516526398,"{'GAP': 0.03970077444535143, 'GLD': 0.05956926488777359, 'GM': 0.07226913024737054, 'JPM': 0.03336937477810492, 'META': 0.1930491011691648, 'NVDA': 0.04633719610512448, 'PLTR': 0.4677976503955854, 'SPY': 0.08790750797152475}"
1,sim_79ac36d2-9e60-4454-9e39-61895078126d,2025-06-01,100000,1000,0.4135517514842495,0.4727063559936437,0.8537049404296054,0.165,-0.1884328153115407,"{'GAP': 0.22868142713264847, 'GLD': 0.0242996680248524, 'GM': 0.12235244105525957, 'JPM': 0.01632935679136391, 'META': 0.11714981045574442, 'NVDA': 0.1113672418079111, 'PLTR': 0.08402330703759198, 'SPY': 0.2957967476946283}"
2,sim_97582b2e-ed73-4135-91fc-582a8559f084,2025-06-01,100000,1000,0.3509527751264579,0.3960142331724666,0.8609609114174713,0.168,-0.1342020569268794,"{'GAP': 0.289364637089394, 'GLD': 0.20288491595055455, 'GM': 0.11613379662949454, 'JPM': 0.17019136062333295, 'META': 0.08674236617318735, 'NVDA': 0.044651417830343834, 'PLTR': 0.07222647043347659, 'SPY': 0.017805035270216246}"
3,sim_918afd7d-8356-4208-92c7-e761f15aa5c1,2025-06-01,100000,1000,0.2855217010819561,0.2759108920036224,0.9985894325561414,0.123,-0.0881838299906671,"{'GAP': 0.1061566255247808, 'GLD': 0.41915127747817943, 'GM': 0.22606245396485494, 'JPM': 0.02022253892348822, 'META': 0.02653207184701503, 'NVDA': 0.10110566128658623, 'PLTR': 0.025651089311625373, 'SPY': 0.07511828166347012}"
4,sim_6d0d059e-e325-4d4f-b13e-abc18320766a,2025-06-01,100000,1000,0.3733355046544982,0.4196822304557234,0.8657395483720157,0.176,-0.1624632088146916,"{'GAP': 0.0672354475540141, 'GLD': 0.07585605428035358, 'GM': 0.08747987826375855, 'JPM': 0.02245303003515473, 'META': 0.28926963546322665, 'NVDA': 0.029028242250640237, 'PLTR': 0.10363158301854211, 'SPY': 0.32504612913430997}"
5,sim_3aadabfd-780c-480e-ad4f-6ae9ae319af5,2025-06-01,100000,1000,0.6422836563713993,0.8179566290868968,0.7730038902884516,0.138,-0.1723030485508916,"{'GAP': 0.014289654814957115, 'GLD': 0.009262310535245207, 'GM': 0.14557639560632166, 'JPM': 0.10288283055810053, 'META': 0.1805393385888261, 'NVDA': 0.025410145369584587, 'PLTR': 0.3243707594889894, 'SPY': 0.19766856503797542}"
6,sim_24d29b70-67b2-498b-b2dd-feb811a53594,2025-06-01,100000,1000,0.5840695085941386,0.6244829138805967,0.9192717620195814,0.126,-0.1286687714678572,"{'GAP': 0.14242776403448928, 'GLD': 0.06741817300608888, 'GM': 0.022436607593759303, 'JPM': 0.07323925761779247, 'META': 0.1128363506441241, 'NVDA': 0.199177999151731, 'PLTR': 0.21733975241050726, 'SPY': 0.16512409554150786}"
7,sim_408c4c6a-8363-44b2-a14b-40780d6931e4,2025-06-01,100000,1000,0.5676342087111439,0.5852759604826089,0.9527714212818992,0.146,-0.1653019778047771,"{'GAP': 0.19535356857834546, 'GLD': 0.004193486007640907, 'GM': 0.16846343933198407, 'JPM': 0.14973649645101197, 'META': 0.014442228862510415, 'NVDA': 0.39073043555491727, 'PLTR': 0.07248342889136558, 'SPY': 0.0045969163222243335}"
8,sim_903dc571-c7eb-4072-a846-1066dbefafb6,2025-06-01,100000,1000,0.4527275733781862,0.4947579218141029,0.8948367552253843,0.158,-0.1714521720742364,"{'GAP': 0.3438527143948518, 'GLD': 0.10326270158814384, 'GM': 0.02913776905723079, 'JPM': 0.184757671487112, 'META': 0.0919218351287347, 'NVDA': 0.1309531742802275, 'PLTR': 0.08150195640692855, 'SPY': 0.03461217765677082}"
9,sim_eda9ad73-9e65-4466-8169-b9ba3a05e14d,2025-06-01,100000,1000,0.2842899524424662,0.4778259314910038,0.5740373938822747,0.296,-0.2747556682114597,"{'GAP': 0.46592623277121625, 'GLD': 0.009542524161170948, 'GM': 0.20440728820053355, 'JPM': 0.17055741573793604, 'META': 0.03988760640678705, 'NVDA': 0.0014983683803628395, 'PLTR': 0.007053197649725694, 'SPY': 0.10112736669226764}"
10,sim_e3e03d33-c3e8-49aa-88e2-e069763e07f2,2025-06-01,100000,1000,0.4481204685972409,0.4869166569888665,0.8997853376111934,0.167,-0.1597733744645328,"{'GAP': 0.06568693663935944, 'GLD': 0.12064980247182541, 'GM': 0.03814184603604217, 'JPM': 0.03187511990708525, 'META': 0.35840646155244854, 'NVDA': 0.06217362515363174, 'PLTR': 0.13813553446893703, 'SPY': 0.1849306737706705}"
11,sim_e6a5f485-3177-49e9-b39b-25093cf7ce71,2025-06-01,100000,1000,0.41835817140556,0.3839686365693431,1.0635196016375994,0.096,-0.0593857579252102,"{'GAP': 0.013058505183369066, 'GLD': 0.2384736039153708, 'GM': 0.13620891350192152, 'JPM': 0.21640028597779237, 'META': 0.10351330389489276, 'NVDA': 0.22159544851454932, 'PLTR': 0.034822515746370186, 'SPY': 0.03592742326573395}"
12,sim_3ea5f990-8669-4013-ad23-fd47adb9b610,2025-06-01,100000,1000,0.4949926654892272,0.5146588629497705,0.942357550610299,0.137,-0.1461099066940211,"{'GAP': 0.07712595247143929, 'GLD': 0.08937004562424895, 'GM': 0.06821917200931134, 'JPM': 0.12834873653893064, 'META': 0.34303815901816526, 'NVDA': 0.12251041490179308, 'PLTR': 0.12402527371138349, 'SPY': 0.04736224572472808}"
13,sim_b2965991-0150-48f7-924b-591640e31b4e,2025-06-01,100000,1000,0.460196059522846,0.5037596680788341,0.8936722966325167,0.153,-0.1629073938314961,"{'GAP': 0.29714530833788394, 'GLD': 0.04913097083319896, 'GM': 0.005713981346390347, 'JPM': 0.050689473423328364, 'META': 0.10849060943366085, 'NVDA': 0.09776710475047377, 'PLTR': 0.1274447478652701, 'SPY': 0.2636178040097939}"
14,sim_cb064500-ebcc-4d9e-b6b4-b33ef5ac70b6,2025-06-01,100000,1000,0.3386971534677963,0.3447848483070771,0.9533399019177532,0.134,-0.103337395023808,"{'GAP': 0.1847401974931745, 'GLD': 0.43965630494349006, 'GM': 0.07512470764480679, 'JPM': 0.06552453230571678, 'META': 0.11480120828566451, 'NVDA': 0.01192706680614285, 'PLTR': 0.09258080472799496, 'SPY': 0.015645177793009606}"
15,sim_1d2ade20-3e1a-4131-8e75-1037453d7a97,2025-06-01,100000,1000,0.2987884860805487,0.2981908815659787,0.9684685345304576,0.127,-0.1128775975316333,"{'GAP': 0.03356940274208387, 'GLD': 0.1812454948627415, 'GM': 0.2437241100594689, 'JPM': 0.2961428567775013, 'META': 0.08273554366011236, 'NVDA': 0.04429364615241061, 'PLTR': 0.0256601417670387, 'SPY': 0.09262880397864283}"
16,sim_6d61bb79-15f8-4c00-8e0d-d899e170e16d,2025-06-01,100000,1000,0.3650218068749261,0.5730569004751404,0.6195227848762764,0.28,-0.3252202031283233,"{'GAP': 0.5988608239077471, 'GLD': 0.04771414249111217, 'GM': 0.01647718939123121, 'JPM': 0.10067356796512453, 'META': 0.018022325044614696, 'NVDA': 0.006474654478254375, 'PLTR': 0.038601403718399756, 'SPY': 0.1731758930035162}"
17,sim_dcd85e37-e131-4914-8b6d-99228e35316a,2025-06-01,100000,1000,0.3097186691286092,0.3955581192665749,0.757710825616052,0.206,-0.1886967063572985,"{'GAP': 0.26103845316854685, 'GLD': 0.1523219316961349, 'GM': 0.01477575827904037, 'JPM': 0.05235287561385025, 'META': 0.31333954387541874, 'NVDA': 0.009202911231821041, 'PLTR': 0.05185518928866453, 'SPY': 0.14511333684652328}"
18,sim_2fef09c9-e4f7-4d95-aa79-385fb853031e,2025-06-01,100000,1000,0.6654318790388415,0.7584487919488466,0.8641742013388913,0.118,-0.1334093311604381,"{'GAP': 0.012573046816662235, 'GLD': 0.040689693820776175, 'GM': 0.08822155266534795, 'JPM': 0.42063440168988847, 'META': 0.0240525096758311, 'NVDA': 0.08189869870198534, 'PLTR': 0.3224905475587867, 'SPY': 0.00943954907072205}"
19,sim_71e855bb-4997-4b01-8ad7-bd9f727cc8b5,2025-06-01,100000,1000,0.2647928924006186,0.291300425175681,0.8746739461398143,0.175,-0.1474310859741188,"{'GAP': 0.14402134568099348, 'GLD': 0.07718203424432726, 'GM': 0.06579371243588834, 'JPM': 0.17523951305321306, 'META': 0.1409900678913506, 'NVDA': 0.020217635671501984, 'PLTR': 0.006251320367333552, 'SPY': 0.37030437065539185}"
20,sim_82c9836e-1315-4a6a-bd88-a3f0c5302487,2025-06-01,100000,1000,0.5645836604792951,0.5943372369398155,0.9331127615943976,0.087,-0.0802949416413507,"{'GAP': 0.015699003492393122, 'GLD': 0.2315103922074852, 'GM': 0.048021339438183014, 'JPM': 0.16051247894888304, 'META': 0.09496639141078904, 'NVDA': 0.14215227315351958, 'PLTR': 0.23450993944007736, 'SPY': 0.07262818190866972}"
21,sim_99fd4bdf-4766-4174-9766-0db9238431f9,2025-06-01,100000,1000,0.3454978216363687,0.5745262214169141,0.5839556300997955,0.261,-0.2817811967426646,"{'GAP': 0.575101323670178, 'GLD': 0.11922986310653394, 'GM': 0.04974784413918072, 'JPM': 0.10145570921902083, 'META': 0.09398769831740782, 'NVDA': 0.015596713523069482, 'PLTR': 0.01623565063219634, 'SPY': 0.02864519739241282}"
22,sim_06c8c025-908c-4087-b8e4-056f8896cf44,2025-06-01,100000,1000,0.3052243762811509,0.3028535898007032,0.974808905106349,0.123,-0.0994885238113169,"{'GAP': 0.028483704358375016, 'GLD': 0.27001505632718625, 'GM': 0.012808122842407475, 'JPM': 0.15465065510046272, 'META': 0.284810189716208, 'NVDA': 0.06742775948845342, 'PLTR': 0.017052793692089972, 'SPY': 0.16475171847481718}"
23,sim_e0304ad7-4ed7-44ca-8cee-7b1ec641033c,2025-06-01,100000,1000,0.5266829336109042,0.5236610007459422,0.9866744570913284,0.105,-0.0858638497286116,"{'GAP': 0.11225496307607874, 'GLD': 0.207395694912448, 'GM': 0.07494406065284248, 'JPM': 0.10688221163101884, 'META': 0.146588379723026, 'NVDA': 0.16589916804837557, 'PLTR': 0.14166823434861558, 'SPY': 0.044367287607594695}"
24,sim_204fb71c-092c-43bd-a032-a8cd0757123c,2025-06-01,100000,1000,0.3733480405370406,0.3899656568187452,0.9317436912295168,0.152,-0.1512045257417764,"{'GAP': 0.010376964599816347, 'GLD': 0.11360892947178186, 'GM': 0.1741475969984694, 'JPM': 0.212261840324054, 'META': 0.3034510550984177, 'NVDA': 0.10283720847613037, 'PLTR': 0.0430223835727567, 'SPY': 0.0402940214585738}"
25,sim_b6bc6636-6b33-461d-a8c9-2ff4492ea70c,2025-06-01,100000,1000,0.3441972988836673,0.4496313083526065,0.7432696359782527,0.212,-0.191268657900858,"{'GAP': 0.3140039611767894, 'GLD': 0.19706640502670947, 'GM': 0.16990269129940855, 'JPM': 0.002958663726925711, 'META': 0.1481111128960216, 'NVDA': 0.09345968346812387, 'PLTR': 0.03164258227099212, 'SPY': 0.04285490013502938}"
26,sim_44056518-cac3-4747-82d1-804229b67176,2025-06-01,100000,1000,0.3692243222780087,0.4047035989806435,0.8876232462049094,0.15,-0.1553081561151542,"{'GAP': 0.20622128164860556, 'GLD': 0.18202690777433508, 'GM': 0.08349599196375786, 'JPM': 0.0968844124166729, 'META': 0.08214403709722602, 'NVDA': 0.17654725894219397, 'PLTR': 0.023748429322574836, 'SPY': 0.14893168083463384}"
27,sim_078da729-78d9-47a8-a81a-423f9735ab40,2025-06-01,100000,1000,0.7855360854939956,0.9113987400106952,0.8509295124600399,0.147,-0.1874203838654121,"{'GAP': 0.07606354826709646, 'GLD': 0.11516367766026749, 'GM': 0.011642785746702723, 'JPM': 0.021301390728682677, 'META': 0.13928750152038455, 'NVDA': 0.21562303467467117, 'PLTR': 0.3735696993311966, 'SPY': 0.0473483620709984}"
28,sim_02fb717f-4e70-40ef-90c6-676f77a69a75,2025-06-01,100000,1000,0.3891035744123947,0.4372108464481208,0.8670955386679294,0.181,-0.2054232024627218,"{'GAP': 0.1325678287753571, 'GLD': 0.05272046990798373, 'GM': 0.3970616190290534, 'JPM': 0.07915675480775895, 'META': 0.015745433282917626, 'NVDA': 0.10589354152417163, 'PLTR': 0.08521297516205938, 'SPY': 0.13164137751069827}"
29,sim_07781333-1eae-439d-a49a-7615ef9f99b0,2025-06-01,100000,1000,0.5163215003710493,0.5800196458688262,0.8729385357501425,0.148,-0.1891449115293225,"{'GAP': 0.04587012887722476, 'GLD': 0.07473113787539673, 'GM': 0.3339829835452719, 'JPM': 0.04975370747948612, 'META': 0.0421484409590733, 'NVDA': 0.1642135687883215, 'PLTR': 0.17102027452844154, 'SPY': 0.11827975794678398}"
30,sim_0c2abf91-cc9e-427e-a1cc-c9e506335e2d,2025-06-01,100000,1000,0.3348102495628782,0.3504751253817246,0.9267711915620456,0.144,-0.1268606681214429,"{'GAP': 0.04584060157758636, 'GLD': 0.08176284979361718, 'GM': 0.022839996672991206, 'JPM': 0.08885841505233326, 'META': 0.23101956790634862, 'NVDA': 0.08878039052450575, 'PLTR': 0.026782905430158696, 'SPY': 0.41411527304245893}"
31,sim_6ded3e1b-5f2f-456e-b6de-6c15f7c7529f,2025-06-01,100000,1000,0.6728841257400933,0.8849320461123497,0.7490791283378775,0.129,-0.1490142401098973,"{'GAP': 0.07407083778628178, 'GLD': 0.048984381816554685, 'GM': 0.018034820987075876, 'JPM': 0.19250230192385948, 'META': 0.06803836564862448, 'NVDA': 0.1014135489637254, 'PLTR': 0.37420926044171754, 'SPY': 0.12274648243216082}"
32,sim_0d2dfab8-fc03-464a-8815-205d33f48b65,2025-06-01,100000,1000,0.4653499954912964,0.4563528871799999,0.9978023768077796,0.106,-0.095702028228656,"{'GAP': 0.11431997127930686, 'GLD': 0.338479975840957, 'GM': 0.08620272728063083, 'JPM': 0.03491859385398899, 'META': 0.0183867278561524, 'NVDA': 0.24499473051394968, 'PLTR': 0.07388342162195874, 'SPY': 0.0888138517530555}"
33,sim_35fe3c1e-45d2-486c-b2ac-32a9146211cb,2025-06-01,100000,1000,0.4086923374653233,0.4165994862344772,0.9570159124990492,0.155,-0.1439307744589704,"{'GAP': 0.25378307492321855, 'GLD': 0.05776285138347277, 'GM': 0.12163780285971029, 'JPM': 0.29509523998485615, 'META': 0.07663788386777416, 'NVDA': 0.1012760449970719, 'PLTR': 0.04471697614531455, 'SPY': 0.049090125838581536}"
34,sim_778aa6e2-eb5c-4439-9676-496dc0fcc951,2025-06-01,100000,1000,0.3661387105466824,0.4193040004384434,0.8493568155187823,0.16,-0.1601152184427958,"{'GAP': 0.19449356240826154, 'GLD': 0.21823853570106816, 'GM': 0.20689049071392496, 'JPM': 0.08407515695797607, 'META': 0.008466957484827209, 'NVDA': 0.08774567008961869, 'PLTR': 0.06154574118682303, 'SPY': 0.1385438854575003}"
35,sim_a8b633ec-4114-4510-bf59-0a8bd89737dd,2025-06-01,100000,1000,0.3665161481657398,0.436299113617843,0.8171369985363172,0.197,-0.18088478797127,"{'GAP': 0.1362424092377634, 'GLD': 0.2336791943087838, 'GM': 0.3661981827910104, 'JPM': 0.05423075654509178, 'META': 0.03507455604150839, 'NVDA': 0.001942607887605174, 'PLTR': 0.15627575933987112, 'SPY': 0.016356533848365943}"
36,sim_691bb1ed-b736-49da-863c-8e1f47f1dca3,2025-06-01,100000,1000,0.3644200438569934,0.4128931164226695,0.8583820600539668,0.166,-0.1729578224403362,"{'GAP': 0.058426794549393944, 'GLD': 0.04869126704365826, 'GM': 0.34224473658609705, 'JPM': 0.07184596916067659, 'META': 0.20673979813347707, 'NVDA': 0.13189665112629412, 'PLTR': 0.014285852541035747, 'SPY': 0.12586893085936693}"
37,sim_d3fdbffa-7f78-4883-9478-a8ed0116f7ba,2025-06-01,100000,1000,0.4651769121157819,0.4436052506821312,1.0260854924865226,0.098,-0.0659338343491552,"{'GAP': 0.027868276351542678, 'GLD': 0.24758690986686263, 'GM': 0.0791543677982271, 'JPM': 0.17143392831557033, 'META': 0.02773555398767128, 'NVDA': 0.17812430738969473, 'PLTR': 0.14921855493767128, 'SPY': 0.11887810135275988}"
38,sim_2fcb0279-04d9-402e-b9c3-98aa5d60ea32,2025-06-01,100000,1000,0.345201508393183,0.3281655889550707,1.0214401499575738,0.119,-0.1077293596349852,"{'GAP': 0.023898502122793153, 'GLD': 0.1817283543565812, 'GM': 0.26217677119264693, 'JPM': 0.24017373630831065, 'META': 0.05544376464542249, 'NVDA': 0.16237830810520973, 'PLTR': 0.00454292501757795, 'SPY': 0.06965763825145789}"
39,sim_8e394646-1c06-4676-8979-3af85e76fe8a,2025-06-01,100000,1000,0.2797266904110352,0.3466777091908161,0.7780329777781414,0.222,-0.1886847670477954,"{'GAP': 0.043176614140356236, 'GLD': 0.05776918441454296, 'GM': 0.4567662467429261, 'JPM': 0.1566497892254706, 'META': 0.12731986901437037, 'NVDA': 0.06490825944423848, 'PLTR': 0.011802411792352932, 'SPY': 0.08160762522574232}"
40,sim_786f2575-09d4-4c59-97dc-599b1c7d5b7c,2025-06-01,100000,1000,0.4158210561106833,0.39988600212852,1.0148418648079005,0.114,-0.1024047111298755,"{'GAP': 0.09569196661857132, 'GLD': 0.18599992338990987, 'GM': 0.2766184528594705, 'JPM': 0.12605955948223213, 'META': 0.02212677691049464, 'NVDA': 0.20880684418098291, 'PLTR': 0.04194564029840593, 'SPY': 0.042750836259932624}"
41,sim_934d1b86-b549-41db-b2a4-894c053e2c94,2025-06-01,100000,1000,0.5627582020562348,0.6807115159790137,0.8120300436834043,0.166,-0.2033240261065625,"{'GAP': 0.007359051169393565, 'GLD': 0.0396692240712952, 'GM': 0.0680911329789623, 'JPM': 0.023764828326391717, 'META': 0.3507098252603362, 'NVDA': 0.09979623079152408, 'PLTR': 0.2488993517746957, 'SPY': 0.16171035562740102}"
42,sim_4c95e09b-3d1a-4ea9-92e6-c093650ff7ca,2025-06-01,100000,1000,0.3706480943969238,0.4234403256716508,0.8517093732744337,0.181,-0.1754422740548679,"{'GAP': 0.3213844379425157, 'GLD': 0.10379578191207081, 'GM': 0.050178644401878705, 'JPM': 0.2842431297730226, 'META': 0.08755259499200232, 'NVDA': 0.10293556613974397, 'PLTR': 0.018098000816250303, 'SPY': 0.03181184402251552}"
43,sim_d63b798b-d3ba-4958-b990-085dbb349089,2025-06-01,100000,1000,1.0161407427640714,1.3507818916578105,0.7448580329495222,0.185,-0.2871380698563378,"{'GAP': 0.001316960826215712, 'GLD': 0.030739140240033182, 'GM': 0.05799130201360926, 'JPM': 0.13287737834030428, 'META': 0.08987889668662973, 'NVDA': 0.007244322263378125, 'PLTR': 0.6522851642914347, 'SPY': 0.027666835338395108}"
44,sim_904669f8-c909-4058-9902-47313d696cab,2025-06-01,100000,1000,0.2764914372517453,0.2933620991212498,0.9084044532337542,0.161,-0.1197690239021892,"{'GAP': 0.12348398443273649, 'GLD': 0.11957837599836088, 'GM': 0.04352702485387045, 'JPM': 0.18677828586952255, 'META': 0.18350494403044523, 'NVDA': 0.0046496148130546824, 'PLTR': 0.022241577717387464, 'SPY': 0.31623619228462224}"
45,sim_da6cc491-1046-4e04-b750-eb87b20c94e2,2025-06-01,100000,1000,0.5541020798248054,0.5502062685263078,0.9889056358484388,0.126,-0.1509098428710295,"{'GAP': 0.15473234501724512, 'GLD': 0.1502045694716416, 'GM': 0.15322254646066485, 'JPM': 0.030909705610746623, 'META': 0.017854490101670846, 'NVDA': 0.27383558321041324, 'PLTR': 0.13520944011170533, 'SPY': 0.08403132001591242}"
46,sim_6f990057-ca01-4779-b9e1-b6dc96a409de,2025-06-01,100000,1000,0.3892658984787498,0.3853054482995758,0.9843252934847414,0.142,-0.120957300826936,"{'GAP': 0.1745842135749018, 'GLD': 0.24212477751981015, 'GM': 0.04234304291303468, 'JPM': 0.09513500024781318, 'META': 0.23098909911803198, 'NVDA': 0.15197240892113456, 'PLTR': 0.03138393999249449, 'SPY': 0.03146751771277923}"
47,sim_f6829cc8-1c4d-49a9-ac73-79366203364a,2025-06-01,100000,1000,0.3315027316958757,0.3715091951018294,0.8653964314604725,0.174,-0.1464849710097416,"{'GAP': 0.2793569673715585, 'GLD': 0.13794594159662835, 'GM': 0.015789977239650126, 'JPM': 0.02708795983924425, 'META': 0.007655507743082963, 'NVDA': 0.08986261633697384, 'PLTR': 0.04548644639116355, 'SPY': 0.3968145834816984}"
48,sim_ce27b70e-9a21-42fb-ad9f-4746eebbe318,2025-06-01,100000,1000,0.3559822044040684,0.4062494062623084,0.8516497478415355,0.183,-0.1914468007847515,"{'GAP': 0.15392641705252277, 'GLD': 0.039112855718595886, 'GM': 0.20067419217951513, 'JPM': 0.26520792790759595, 'META': 0.18269787986300168, 'NVDA': 0.045273944314406414, 'PLTR': 0.05168569694833252, 'SPY': 0.06142108601602968}"
49,sim_0872acbe-3d00-42bf-922a-101b98ddcbc3,2025-06-01,100000,1000,0.4324890032262608,0.4609664835258941,0.9165286812062294,0.159,-0.1543105703258641,"{'GAP': 0.16789052468118304, 'GLD': 0.03840735897303804, 'GM': 0.320824510600531, 'JPM': 0.145140337496541, 'META': 0.08134104586140098, 'NVDA': 0.16864077703682062, 'PLTR': 0.03906712409403745, 'SPY': 0.03868832125644772}"
50,sim_6e9c02f8-0e1b-4057-94de-849de4d6dbd6,2025-06-01,100000,1000,0.4803602834491455,0.4357806099975691,1.079351106171909,0.098,-0.0860697920321673,"{'GAP': 0.04968845463469213, 'GLD': 0.04301621634497152, 'GM': 0.03099698140557778, 'JPM': 0.4211122547826115, 'META': 0.017161264233479825, 'NVDA': 0.10571846366620727, 'PLTR': 0.13757966155504497, 'SPY': 0.1947267033774149}"
51,sim_1dda7a6b-bfd4-460d-8a56-326b930b916a,2025-06-01,100000,1000,0.367203350301153,0.5133564743961999,0.6958193148752799,0.252,-0.2581936357425948,"{'GAP': 0.41268377949839796, 'GLD': 0.0361793262029432, 'GM': 0.15391469921441892, 'JPM': 0.055272096696178975, 'META': 0.17427113170153916, 'NVDA': 0.12776405614222844, 'PLTR': 0.008432073964167092, 'SPY': 0.03148283658012628}"
52,sim_33cf0297-488e-46ac-971f-8da9d44d91d6,2025-06-01,100000,1000,0.4603812011579244,0.489601957609545,0.9198925661100014,0.159,-0.1693794109988782,"{'GAP': 0.12816736007283677, 'GLD': 0.08930378633298502, 'GM': 0.1762391031190665, 'JPM': 0.07376634287996474, 'META': 0.24753995640259008, 'NVDA': 0.0933271821403278, 'PLTR': 0.12815556834196412, 'SPY': 0.06350070071026497}"
53,sim_961e94f0-7216-4108-8327-1abed83e08a1,2025-06-01,100000,1000,0.4610171453901263,0.4622003096074934,0.9758045072993048,0.114,-0.098773628578867,"{'GAP': 0.006257299960962416, 'GLD': 0.18749499611629886, 'GM': 0.23482002377314623, 'JPM': 0.15196399498479937, 'META': 0.1050020004482126, 'NVDA': 0.1914605465916362, 'PLTR': 0.10446109993974706, 'SPY': 0.01854003818519744}"
54,sim_7543a2d3-9ac7-4c51-bb35-1014ed91ea30,2025-06-01,100000,1000,0.3352788344350771,0.3782334321459056,0.8599949311450581,0.171,-0.1689368721070314,"{'GAP': 0.060771694332243706, 'GLD': 0.1234791402378573, 'GM': 0.2813885718640697, 'JPM': 0.05602885566238354, 'META': 0.18173515058866044, 'NVDA': 0.08642670032733525, 'PLTR': 0.05332201880807767, 'SPY': 0.1568478681793724}"
55,sim_087768b6-d693-414c-9a2c-29e9dab30340,2025-06-01,100000,1000,0.4467992063585239,0.4292315686738923,1.0176306642775872,0.114,-0.0978991601075327,"{'GAP': 0.011526888254800895, 'GLD': 0.0500714869823736, 'GM': 0.11761899148826839, 'JPM': 0.39231585877206465, 'META': 0.22627191280552988, 'NVDA': 0.10944610487173351, 'PLTR': 0.08009124169897872, 'SPY': 0.012657515126250353}"
56,sim_d2fb2e72-4b5c-466d-aa72-f352b14deec8,2025-06-01,100000,1000,0.5996541488865137,0.5936675996274151,0.9932395658051404,0.125,-0.1471944479750532,"{'GAP': 0.07365694181941193, 'GLD': 0.06838729411272526, 'GM': 0.007061577544541731, 'JPM': 0.09320049392878735, 'META': 0.18936992977279693, 'NVDA': 0.38474464891592963, 'PLTR': 0.07449929097245553, 'SPY': 0.10907982293335172}"
57,sim_b82e352a-3f1f-4d4f-933a-bee274561fe6,2025-06-01,100000,1000,0.4535820979779169,0.4637455952025899,0.9565203477224092,0.113,-0.1014670653444183,"{'GAP': 0.11151232741115623, 'GLD': 0.1974010806741769, 'GM': 0.13881371337838244, 'JPM': 0.07816647117982613, 'META': 0.046229131069622766, 'NVDA': 0.10818733601809893, 'PLTR': 0.14798153158713753, 'SPY': 0.17170840868159915}"
58,sim_02d18b32-19e5-4088-ae1c-38b62e5cf485,2025-06-01,100000,1000,0.411726225343928,0.4544410855368037,0.8840006727591393,0.159,-0.1686426002035474,"{'GAP': 0.02363527178714868, 'GLD': 0.011564464312677821, 'GM': 0.35118829524125383, 'JPM': 0.4037599049616912, 'META': 0.07622502842231732, 'NVDA': 0.014894038127297962, 'PLTR': 0.11549896438093055, 'SPY': 0.003234032766682738}"
59,sim_72a85d04-dbce-4d71-beb6-2b972c1ea401,2025-06-01,100000,1000,0.4794290135439132,0.5491208946019694,0.8548737047862276,0.149,-0.1672403850396019,"{'GAP': 0.12447875100013923, 'GLD': 0.02055036887096338, 'GM': 0.07847599748082126, 'JPM': 0.0978270192512255, 'META': 0.19056817222997735, 'NVDA': 0.11662915363065637, 'PLTR': 0.16610143066860011, 'SPY': 0.20536910686761692}"
60,sim_7c48e2a3-a677-4fa6-8207-fb32b3ebeee7,2025-06-01,100000,1000,0.4265576699645108,0.4247775100269459,0.9806490695283896,0.13,-0.1443173122110627,"{'GAP': 0.16856088138079905, 'GLD': 0.05684845672953129, 'GM': 0.09153946661811099, 'JPM': 0.2288196120848843, 'META': 0.20776383608001325, 'NVDA': 0.1776287708871814, 'PLTR': 0.017805348744013485, 'SPY': 0.051033627475466276}"
61,sim_da2f7912-2c97-4b59-8da2-adb6685438de,2025-06-01,100000,1000,0.5165562621573891,0.4952671134247288,1.0227940608747406,0.086,-0.0645326214814267,"{'GAP': 0.023923743442023703, 'GLD': 0.23426618070918606, 'GM': 0.05335858198458955, 'JPM': 0.19352810872759732, 'META': 0.01766585501355284, 'NVDA': 0.21263340357312405, 'PLTR': 0.13572885867980888, 'SPY': 0.12889526787011768}"
62,sim_303c1a83-7041-4c34-8f29-c98c857e0fd2,2025-06-01,100000,1000,0.4507575469646717,0.5086038049593523,0.8666029287765497,0.16,-0.1796674342209949,"{'GAP': 0.28740920964663585, 'GLD': 0.019473094002619727, 'GM': 0.19130104302478995, 'JPM': 0.14024524319523277, 'META': 0.04982476265469097, 'NVDA': 0.10524125762499104, 'PLTR': 0.10891764780179142, 'SPY': 0.09758774204924829}"
